title,artist,genre,demo,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
Breezeblocks,alt-J,['indie rock'],https://p.scdn.co/mp3-preview/a809f0058c6665ec8aca59b75cb94e8ef0540058?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.615,0.658,5.0,-7.299,1.0,0.0343,0.096,0.000911,0.205,0.293,150.093,3n69hLUdIsSa1WlRmjMZlW,spotify:track:3n69hLUdIsSa1WlRmjMZlW,https://api.spotify.com/v1/tracks/3n69hLUdIsSa1WlRmjMZlW,https://api.spotify.com/v1/audio-analysis/3n69hLUdIsSa1WlRmjMZlW,227080.0,4.0
Fight Song,Rachel Platten,"['dance pop', 'neo mellow', 'pop', 'pop rock']",https://p.scdn.co/mp3-preview/6582e9303ef1c3369f1fb4a6af3a2c1556f69fe7?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.564,0.714,7.0,-4.987,1.0,0.129,0.0549,0.0,0.155,0.33,175.924,37f4ITSlgPX81ad2EvmVQr,spotify:track:37f4ITSlgPX81ad2EvmVQr,https://api.spotify.com/v1/tracks/37f4ITSlgPX81ad2EvmVQr,https://api.spotify.com/v1/audio-analysis/37f4ITSlgPX81ad2EvmVQr,204013.0,4.0
Soy Tu Superhéroe,Melendi,"['spanish pop', 'spanish pop rock']",https://p.scdn.co/mp3-preview/14ad954ba87f10538b42498bd107aa4975dfb4b1?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.861,0.855,7.0,-4.218,1.0,0.0488,0.0805,0.0,0.143,0.867,123.997,3Jlw1BKSfwCL8CpyftflYX,spotify:track:3Jlw1BKSfwCL8CpyftflYX,https://api.spotify.com/v1/tracks/3Jlw1BKSfwCL8CpyftflYX,https://api.spotify.com/v1/audio-analysis/3Jlw1BKSfwCL8CpyftflYX,266667.0,4.0
Think About You,Kygo,"['edm', 'pop', 'pop dance', 'tropical house']",https://p.scdn.co/mp3-preview/d7a51b2f27797f60c54c9f932fe7a31f8b150c11?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.673,0.596,10.0,-7.891,1.0,0.0354,0.166,0.0,0.11,0.19,123.969,3Kuu5vASpXK8oRsxOvau6P,spotify:track:3Kuu5vASpXK8oRsxOvau6P,https://api.spotify.com/v1/tracks/3Kuu5vASpXK8oRsxOvau6P,https://api.spotify.com/v1/audio-analysis/3Kuu5vASpXK8oRsxOvau6P,208567.0,4.0
Mama Your Boys Will Find a Home,Scissors For Lefty,['deep indie rock'],https://p.scdn.co/mp3-preview/105b8e037087e4dd11c161f8f49dddb328559eec?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.691,0.848,10.0,-6.24,1.0,0.0729,0.00635,9.24e-05,0.059,0.792,140.0,5iofg9qGwpFoYupJhj3Xju,spotify:track:5iofg9qGwpFoYupJhj3Xju,https://api.spotify.com/v1/tracks/5iofg9qGwpFoYupJhj3Xju,https://api.spotify.com/v1/audio-analysis/5iofg9qGwpFoYupJhj3Xju,237200.0,4.0
New York (Handles Heartbreak Better),Peg Parnevik,['swedish pop'],https://p.scdn.co/mp3-preview/b4c6efbaa6f6d38072b5d918df229ca5687885ab?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.374,0.498,0.0,-5.733,1.0,0.0356,0.58,0.0,0.235,0.279,150.07,2SOVNLOqcyCmQAgUwwlDj0,spotify:track:2SOVNLOqcyCmQAgUwwlDj0,https://api.spotify.com/v1/tracks/2SOVNLOqcyCmQAgUwwlDj0,https://api.spotify.com/v1/audio-analysis/2SOVNLOqcyCmQAgUwwlDj0,218085.0,3.0
Kärleken väntar,kent,"['classic swedish pop', 'swedish alternative rock', 'swedish indie rock', 'swedish pop']",https://p.scdn.co/mp3-preview/1bb2e345d4349f8a1cacd3ff27c3fd0c61cf1571?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.578,0.708,9.0,-7.258,0.0,0.0241,0.00717,0.0291,0.253,0.49,99.676,6jvqpOz4CrGUIk7d5iaI7i,spotify:track:6jvqpOz4CrGUIk7d5iaI7i,https://api.spotify.com/v1/tracks/6jvqpOz4CrGUIk7d5iaI7i,https://api.spotify.com/v1/audio-analysis/6jvqpOz4CrGUIk7d5iaI7i,239347.0,4.0
Glue,Bicep,"['ambient house', 'electronica']",https://p.scdn.co/mp3-preview/9b73b25a688372b983d5afa31e8101760a0b939d?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.853,0.798,4.0,-7.995,0.0,0.068,0.0158,0.948,0.0967,0.42,129.983,2aJDlirz6v2a4HREki98cP,spotify:track:2aJDlirz6v2a4HREki98cP,https://api.spotify.com/v1/tracks/2aJDlirz6v2a4HREki98cP,https://api.spotify.com/v1/audio-analysis/2aJDlirz6v2a4HREki98cP,269150.0,4.0
Grass Ain't Greener,Chris Brown,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",https://p.scdn.co/mp3-preview/58f4813d784758ff8cc9965a18922143be80dee0?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.651,0.601,10.0,-5.097,0.0,0.0497,0.39,0.0,0.0882,0.512,133.954,7k802XMtsF57i4WS2M2MGg,spotify:track:7k802XMtsF57i4WS2M2MGg,https://api.spotify.com/v1/tracks/7k802XMtsF57i4WS2M2MGg,https://api.spotify.com/v1/audio-analysis/7k802XMtsF57i4WS2M2MGg,201422.0,4.0
任意門,Mayday,"['mandopop', 'taiwan pop']",https://p.scdn.co/mp3-preview/8e70edd7626ff9ba01e07a3d5b2a9ae330d7acd4?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.406,0.755,1.0,-3.75,1.0,0.0329,0.00274,0.0,0.118,0.49,175.937,289IhpqgR1pMAH8UzxazwG,spotify:track:289IhpqgR1pMAH8UzxazwG,https://api.spotify.com/v1/tracks/289IhpqgR1pMAH8UzxazwG,https://api.spotify.com/v1/audio-analysis/289IhpqgR1pMAH8UzxazwG,272922.0,4.0
我想把你带回家,CMJ,[],https://p.scdn.co/mp3-preview/3fd7a0e447be29d1b51ea6a94e5c6a0146ae134e?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.782,0.284,5.0,-16.583,0.0,0.195,0.663,0.0,0.137,0.845,140.011,6YI9mbZx68ag2D5HmSJzDx,spotify:track:6YI9mbZx68ag2D5HmSJzDx,https://api.spotify.com/v1/tracks/6YI9mbZx68ag2D5HmSJzDx,https://api.spotify.com/v1/audio-analysis/6YI9mbZx68ag2D5HmSJzDx,138902.0,4.0
Nummen,Philip Emilio,"['norwegian pop', 'norwegian pop rap']",https://p.scdn.co/mp3-preview/097ed22c8aff57552cd50f55798db00b441d9376?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.81,0.625,7.0,-8.145,0.0,0.104,0.246,8.87e-06,0.169,0.308,101.986,0aPLeYRBWJKcUcejZtJInJ,spotify:track:0aPLeYRBWJKcUcejZtJInJ,https://api.spotify.com/v1/tracks/0aPLeYRBWJKcUcejZtJInJ,https://api.spotify.com/v1/audio-analysis/0aPLeYRBWJKcUcejZtJInJ,187247.0,4.0
Machinehead,Bush,"['alternative metal', 'alternative rock', 'grunge', 'modern rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",https://p.scdn.co/mp3-preview/44b29c9eeda78a97a0c7b78dde4ff735f95b0425?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.143,0.919,9.0,-4.438,1.0,0.11,2.57e-05,0.00427,0.134,0.201,172.668,6dJODklApmve5IzgKWUqV2,spotify:track:6dJODklApmve5IzgKWUqV2,https://api.spotify.com/v1/tracks/6dJODklApmve5IzgKWUqV2,https://api.spotify.com/v1/audio-analysis/6dJODklApmve5IzgKWUqV2,256333.0,3.0
Valgo Vrga,Toser One,"['latin hip hop', 'mexican hip hop']",https://p.scdn.co/mp3-preview/a2bc1e106b98310298e10b3de6febd21f0ad26b2?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.889,0.597,6.0,-8.108,0.0,0.115,0.36,0.0,0.102,0.398,140.068,6FVCc0zxpOsFLxUU97qIRF,spotify:track:6FVCc0zxpOsFLxUU97qIRF,https://api.spotify.com/v1/tracks/6FVCc0zxpOsFLxUU97qIRF,https://api.spotify.com/v1/audio-analysis/6FVCc0zxpOsFLxUU97qIRF,159429.0,4.0
Fredag,Dungen,"['neo-psychedelic', 'swedish indie rock', 'swedish psychedelic rock']",https://p.scdn.co/mp3-preview/fc691d6d7b929712bfc950cb1bf9adbc486d85c6?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.309,0.697,1.0,-9.239,0.0,0.0347,0.000631,0.865,0.0577,0.373,123.203,7EnbivAmrpig2NJ8vfuufH,spotify:track:7EnbivAmrpig2NJ8vfuufH,https://api.spotify.com/v1/tracks/7EnbivAmrpig2NJ8vfuufH,https://api.spotify.com/v1/audio-analysis/7EnbivAmrpig2NJ8vfuufH,259867.0,4.0
Ulovlig,Robin og Bugge,['norwegian pop'],https://p.scdn.co/mp3-preview/6e4724f2358a448269368bb1bcd1f7d83b7a3107?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.734,0.872,0.0,-4.974,1.0,0.148,0.148,0.0,0.109,0.753,99.893,1PVwr5aBWl9DvRUYsLlYIP,spotify:track:1PVwr5aBWl9DvRUYsLlYIP,https://api.spotify.com/v1/tracks/1PVwr5aBWl9DvRUYsLlYIP,https://api.spotify.com/v1/audio-analysis/1PVwr5aBWl9DvRUYsLlYIP,220347.0,4.0
Prendelo (Remix),Anonimus,"['perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",https://p.scdn.co/mp3-preview/bc5d706452af2dbf54d7f10a0bf286ca477756f4?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.721,0.782,0.0,-3.486,0.0,0.227,0.0667,0.0,0.422,0.666,150.024,5Dxb0ZytITyd0SKFlViUny,spotify:track:5Dxb0ZytITyd0SKFlViUny,https://api.spotify.com/v1/tracks/5Dxb0ZytITyd0SKFlViUny,https://api.spotify.com/v1/audio-analysis/5Dxb0ZytITyd0SKFlViUny,312973.0,4.0
Mi Línea,Sech,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']",https://p.scdn.co/mp3-preview/045cf1eb0fefe72289caf28949af869842dcd524?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.439,0.928,11.0,-3.899,0.0,0.278,0.662,0.0,0.194,0.929,91.046,4cWOXUN87dNiafcsazbqmW,spotify:track:4cWOXUN87dNiafcsazbqmW,https://api.spotify.com/v1/tracks/4cWOXUN87dNiafcsazbqmW,https://api.spotify.com/v1/audio-analysis/4cWOXUN87dNiafcsazbqmW,178731.0,4.0
Negrita,Los Yes Yes,"['cumbia', 'cumbia andina mexicana', 'cumbia sonidera', 'tropical']",https://p.scdn.co/mp3-preview/bd0722198444ccad984afd34c2e96db94bb7f959?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.6,0.616,1.0,-6.97,1.0,0.0528,0.229,0.0,0.148,0.873,180.296,2Bei9aVd6E0PejqXO5VArJ,spotify:track:2Bei9aVd6E0PejqXO5VArJ,https://api.spotify.com/v1/tracks/2Bei9aVd6E0PejqXO5VArJ,https://api.spotify.com/v1/audio-analysis/2Bei9aVd6E0PejqXO5VArJ,247453.0,4.0
Loco por Volverte a Ver,Chili Fernandez,[],https://p.scdn.co/mp3-preview/cb641edc2263866e85a60f5081c5024723f6f6bc?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.812,0.661,6.0,-8.139,0.0,0.0696,0.31,0.0,0.0925,0.912,87.024,0YxQ5bR8jTvOxG06vEmsq3,spotify:track:0YxQ5bR8jTvOxG06vEmsq3,https://api.spotify.com/v1/tracks/0YxQ5bR8jTvOxG06vEmsq3,https://api.spotify.com/v1/audio-analysis/0YxQ5bR8jTvOxG06vEmsq3,225985.0,4.0
Vámonos a Marte,Kevin Kaarl,['indie triste'],https://p.scdn.co/mp3-preview/6526357dd04c09ee9033dba0e552c9c689bd6cc4?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.675,0.16,0.0,-11.667,1.0,0.0586,0.985,0.00688,0.164,0.247,69.754,2TzkIzgzIHhewMxyh1u4hh,spotify:track:2TzkIzgzIHhewMxyh1u4hh,https://api.spotify.com/v1/tracks/2TzkIzgzIHhewMxyh1u4hh,https://api.spotify.com/v1/audio-analysis/2TzkIzgzIHhewMxyh1u4hh,179094.0,4.0
Huling Sayaw - Acoustic,Kamikazee,"['opm', 'pinoy pop punk', 'pinoy rock']",https://p.scdn.co/mp3-preview/b639b7788a8f9ccd5cd02685060590939c366e7c?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.611,0.308,4.0,-7.999,1.0,0.0272,0.865,0.0,0.125,0.315,135.015,4UgtdWy4dm7vMVIupUbtMm,spotify:track:4UgtdWy4dm7vMVIupUbtMm,https://api.spotify.com/v1/tracks/4UgtdWy4dm7vMVIupUbtMm,https://api.spotify.com/v1/audio-analysis/4UgtdWy4dm7vMVIupUbtMm,260253.0,4.0
Nervous,The Neighbourhood,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",https://p.scdn.co/mp3-preview/b68e3986edf54f061db12034cfc980b824187d03?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.589,0.614,0.0,-7.528,0.0,0.0426,0.0213,0.165,0.31,0.318,119.837,113xf7t4qNM7038YJvauik,spotify:track:113xf7t4qNM7038YJvauik,https://api.spotify.com/v1/tracks/113xf7t4qNM7038YJvauik,https://api.spotify.com/v1/audio-analysis/113xf7t4qNM7038YJvauik,245000.0,4.0
MADAGASKAR,Kemal İneyici,[],https://p.scdn.co/mp3-preview/d316535d536aac6bb2183c61cdda836533612acb?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.95,0.501,3.0,-10.647,0.0,0.323,0.607,0.0,0.139,0.755,106.019,15ZLdqi7FRrJaX8E3VhuB8,spotify:track:15ZLdqi7FRrJaX8E3VhuB8,https://api.spotify.com/v1/tracks/15ZLdqi7FRrJaX8E3VhuB8,https://api.spotify.com/v1/audio-analysis/15ZLdqi7FRrJaX8E3VhuB8,156891.0,4.0
C’est La Vie,PLVTINUM,"['alt z', 'pop']",https://p.scdn.co/mp3-preview/b60cbc51224f125507605e43a1233df30f3aad3e?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.61,0.665,7.0,-4.871,1.0,0.0409,0.0809,3.17e-06,0.27,0.221,110.059,2AYAqt3S3I0LNatVAgcoVK,spotify:track:2AYAqt3S3I0LNatVAgcoVK,https://api.spotify.com/v1/tracks/2AYAqt3S3I0LNatVAgcoVK,https://api.spotify.com/v1/audio-analysis/2AYAqt3S3I0LNatVAgcoVK,183273.0,4.0
If I'm Lucky,State Champs,"['anthem emo', 'pixie', 'pop punk']",https://p.scdn.co/mp3-preview/4ed45e68fa376545c82c024f30129f9b002ba53f?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.521,0.421,7.0,-9.503,1.0,0.0324,0.638,0.0,0.0874,0.562,153.082,6fEonsnOM8IiqFDuiqukMc,spotify:track:6fEonsnOM8IiqFDuiqukMc,https://api.spotify.com/v1/tracks/6fEonsnOM8IiqFDuiqukMc,https://api.spotify.com/v1/audio-analysis/6fEonsnOM8IiqFDuiqukMc,221042.0,4.0
Papa Money,The Sam Willows,['singaporean pop'],https://p.scdn.co/mp3-preview/054fd68bc2e49202f5de3c9d93b9bb3e8558da73?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.714,0.573,8.0,-7.828,1.0,0.0545,0.19,0.0,0.232,0.676,133.96,5ErJ9aK1OtZB6smyW9LfQw,spotify:track:5ErJ9aK1OtZB6smyW9LfQw,https://api.spotify.com/v1/tracks/5ErJ9aK1OtZB6smyW9LfQw,https://api.spotify.com/v1/audio-analysis/5ErJ9aK1OtZB6smyW9LfQw,207107.0,4.0
600D,Jasmine Sokko,"['singaporean pop', 'singaporean singer-songwriter']",https://p.scdn.co/mp3-preview/bcc2058bc0afd734910d4b4badb7661e877ed7f8?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.86,0.507,4.0,-6.072,0.0,0.0551,0.357,1.76e-05,0.0969,0.346,74.999,4g98LgnDHPLLXbfEkGgNBi,spotify:track:4g98LgnDHPLLXbfEkGgNBi,https://api.spotify.com/v1/tracks/4g98LgnDHPLLXbfEkGgNBi,https://api.spotify.com/v1/audio-analysis/4g98LgnDHPLLXbfEkGgNBi,190000.0,4.0
Svítání,Lois Haas,[],https://p.scdn.co/mp3-preview/936484ddcce0f7214af9deca9ebdff516448cd74?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.167,0.079,2.0,-27.149,1.0,0.0388,0.906,0.943,0.0877,0.0361,60.739,0uA3VsjMlOtOD805k4hdZw,spotify:track:0uA3VsjMlOtOD805k4hdZw,https://api.spotify.com/v1/tracks/0uA3VsjMlOtOD805k4hdZw,https://api.spotify.com/v1/audio-analysis/0uA3VsjMlOtOD805k4hdZw,193000.0,4.0
Años Muertos,SFDK,"['rap politico', 'rap underground espanol', 'spanish hip hop']",https://p.scdn.co/mp3-preview/9f71a3a484a112435333fd6116b3a7fb3b9402f2?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.393,0.801,10.0,-5.516,1.0,0.551,0.211,0.0,0.312,0.266,165.935,4J0ZMeYN7OkblxlarosaLT,spotify:track:4J0ZMeYN7OkblxlarosaLT,https://api.spotify.com/v1/tracks/4J0ZMeYN7OkblxlarosaLT,https://api.spotify.com/v1/audio-analysis/4J0ZMeYN7OkblxlarosaLT,226093.0,4.0
superstars,Christian French,"['alt z', 'electropop', 'pop']",https://p.scdn.co/mp3-preview/cca89578ab0923c76292f1c97cac4d36f6859cfa?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.312,0.614,8.0,-6.073,1.0,0.0466,0.0589,0.0,0.0898,0.356,205.379,0TqaX16qLpX7YqFcAl9lDy,spotify:track:0TqaX16qLpX7YqFcAl9lDy,https://api.spotify.com/v1/tracks/0TqaX16qLpX7YqFcAl9lDy,https://api.spotify.com/v1/audio-analysis/0TqaX16qLpX7YqFcAl9lDy,199848.0,4.0
Mariposas,Eslabon Armado,"['corrido', 'corridos tumbados', 'nueva musica mexicana', 'sierreno']",https://p.scdn.co/mp3-preview/8dfb4e30846b906617eb4d9bee55b9ee44d95a4d?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.698,0.785,5.0,-5.702,0.0,0.0336,0.0135,7.89e-06,0.106,0.522,91.512,4EAul2Rk4zBt61Xzrssy4x,spotify:track:4EAul2Rk4zBt61Xzrssy4x,https://api.spotify.com/v1/tracks/4EAul2Rk4zBt61Xzrssy4x,https://api.spotify.com/v1/audio-analysis/4EAul2Rk4zBt61Xzrssy4x,220296.0,4.0
Hon få mig - Remix,Fricky,"['norrlandsk hip hop', 'swedish hip hop', 'swedish pop', 'swedish pop rap', 'swedish trap pop']",https://p.scdn.co/mp3-preview/b55f34e26951205f903fcd915bd61707a086ff5e?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.73,0.602,4.0,-6.516,0.0,0.136,0.331,0.0,0.065,0.317,95.968,7zvJJSvtKG6Y6akyoDsOzu,spotify:track:7zvJJSvtKG6Y6akyoDsOzu,https://api.spotify.com/v1/tracks/7zvJJSvtKG6Y6akyoDsOzu,https://api.spotify.com/v1/audio-analysis/7zvJJSvtKG6Y6akyoDsOzu,213000.0,4.0
Bara skog,Den svenska björnstammen,"['swedish electropop', 'swedish pop']",https://p.scdn.co/mp3-preview/eb7613f96a48fe4192aa65bed757f23bf5075189?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.865,0.383,7.0,-9.607,1.0,0.0339,0.372,6.82e-06,0.112,0.687,99.994,0eqsaeXcqicLq2PBmdPi7m,spotify:track:0eqsaeXcqicLq2PBmdPi7m,https://api.spotify.com/v1/tracks/0eqsaeXcqicLq2PBmdPi7m,https://api.spotify.com/v1/audio-analysis/0eqsaeXcqicLq2PBmdPi7m,188000.0,4.0
Cut Me Up,Wacotron,[],https://p.scdn.co/mp3-preview/b1ace822af37ed727b3de72e383d2ad5fbacb2ba?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.85,0.662,11.0,-6.432,1.0,0.199,0.00666,0.0,0.0943,0.319,124.032,0BzYDIiFqc6PwvPm7GyAxa,spotify:track:0BzYDIiFqc6PwvPm7GyAxa,https://api.spotify.com/v1/tracks/0BzYDIiFqc6PwvPm7GyAxa,https://api.spotify.com/v1/audio-analysis/0BzYDIiFqc6PwvPm7GyAxa,201169.0,4.0
Starkiller,Bear Ghost,['phoenix indie'],https://p.scdn.co/mp3-preview/40734f89f07114336d012ee2fd56b68cc2affe51?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.516,0.87,11.0,-5.586,0.0,0.0537,0.00227,3.05e-06,0.332,0.837,175.151,7azVZvIvANuD4sLlwqs2g2,spotify:track:7azVZvIvANuD4sLlwqs2g2,https://api.spotify.com/v1/tracks/7azVZvIvANuD4sLlwqs2g2,https://api.spotify.com/v1/audio-analysis/7azVZvIvANuD4sLlwqs2g2,229970.0,4.0
Hecho En Mexico,Kinto Sol,"['chicano rap', 'latin hip hop', 'mexican hip hop']",https://p.scdn.co/mp3-preview/fe3c4d96cfff7fadcc0c9dd19b0f736a37f44798?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.904,0.738,1.0,-6.158,1.0,0.0547,0.142,3.45e-05,0.0664,0.675,96.902,7kCp04jo6XWGVC3ZENX1vI,spotify:track:7kCp04jo6XWGVC3ZENX1vI,https://api.spotify.com/v1/tracks/7kCp04jo6XWGVC3ZENX1vI,https://api.spotify.com/v1/audio-analysis/7kCp04jo6XWGVC3ZENX1vI,262693.0,4.0
慢慢喜歡你,Karen Mok,"['c-pop', 'cantopop', 'mandopop']",https://p.scdn.co/mp3-preview/681ce306a241cb0e86701fdc6023e26d1d199ee0?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.601,0.316,7.0,-9.55,1.0,0.0365,0.876,2.64e-05,0.365,0.375,130.118,7EoyERNueJuFlQbyrRB0US,spotify:track:7EoyERNueJuFlQbyrRB0US,https://api.spotify.com/v1/tracks/7EoyERNueJuFlQbyrRB0US,https://api.spotify.com/v1/audio-analysis/7EoyERNueJuFlQbyrRB0US,221447.0,4.0
愛情太傷人 (韓劇《藍色海洋的傳說》片尾曲),Under Lover,['chinese hip hop'],https://p.scdn.co/mp3-preview/81c3695a9ea4d535a971947cd0790ad1dc2a158f?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.577,0.393,0.0,-15.367,1.0,0.0391,0.437,0.0,0.113,0.219,135.914,0MOBAIbW5xOqCpAlDNl9qM,spotify:track:0MOBAIbW5xOqCpAlDNl9qM,https://api.spotify.com/v1/tracks/0MOBAIbW5xOqCpAlDNl9qM,https://api.spotify.com/v1/audio-analysis/0MOBAIbW5xOqCpAlDNl9qM,276268.0,4.0
Getting Over You - R3HAB Remix,Lauv,"['dance pop', 'electropop', 'pop']",https://p.scdn.co/mp3-preview/eceae474e5f0e19f9c8811a105f282a4747f906b?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.625,0.646,0.0,-5.862,1.0,0.0359,0.031,2.15e-05,0.241,0.118,91.946,7GQrJ7m97MGjyQattLABVP,spotify:track:7GQrJ7m97MGjyQattLABVP,https://api.spotify.com/v1/tracks/7GQrJ7m97MGjyQattLABVP,https://api.spotify.com/v1/audio-analysis/7GQrJ7m97MGjyQattLABVP,187826.0,4.0
Somebody Like You - 中文版,張語噥,"['mandopop', 'taiwan pop']",https://p.scdn.co/mp3-preview/99a16458cd66ec2e56b2a70a2a21136ddeb24c3e?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.639,0.737,2.0,-4.571,1.0,0.0447,0.198,0.0,0.121,0.456,159.946,55cAqNZX4YbVNVRDnPhUTh,spotify:track:55cAqNZX4YbVNVRDnPhUTh,https://api.spotify.com/v1/tracks/55cAqNZX4YbVNVRDnPhUTh,https://api.spotify.com/v1/audio-analysis/55cAqNZX4YbVNVRDnPhUTh,244042.0,4.0
Dreams Come True,aespa,"['k-pop', 'k-pop girl group']",https://p.scdn.co/mp3-preview/2e611d999661688135e8a39ffdeb31a27449edd5?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.686,0.901,0.0,-0.21,1.0,0.0614,0.0699,0.0,0.306,0.571,98.977,6rVCUwfnuYTAsX4P9fIdIu,spotify:track:6rVCUwfnuYTAsX4P9fIdIu,https://api.spotify.com/v1/tracks/6rVCUwfnuYTAsX4P9fIdIu,https://api.spotify.com/v1/audio-analysis/6rVCUwfnuYTAsX4P9fIdIu,204933.0,4.0
體面(電影《前任3:再見前任》插曲),Kelly Yu,"['mainland chinese pop', 'mandopop']",https://p.scdn.co/mp3-preview/67d913fd6a10fdf555b876e7e5a430e4c3ad448a?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.36,0.465,10.0,-8.483,1.0,0.0337,0.421,0.000278,0.109,0.205,169.845,7cE5ehlKJ3L9Ejhzm3udcF,spotify:track:7cE5ehlKJ3L9Ejhzm3udcF,https://api.spotify.com/v1/tracks/7cE5ehlKJ3L9Ejhzm3udcF,https://api.spotify.com/v1/audio-analysis/7cE5ehlKJ3L9Ejhzm3udcF,282770.0,4.0
Circus,Britney Spears,"['dance pop', 'pop', 'post-teen pop']",https://p.scdn.co/mp3-preview/78cf44dc9e484e4653f6c55792e6082e5f54ffee?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.791,0.733,6.0,-5.215,0.0,0.052,0.147,0.000381,0.0713,0.761,114.98,7jk7gqyEonmVVYahZN5zhW,spotify:track:7jk7gqyEonmVVYahZN5zhW,https://api.spotify.com/v1/tracks/7jk7gqyEonmVVYahZN5zhW,https://api.spotify.com/v1/audio-analysis/7jk7gqyEonmVVYahZN5zhW,192360.0,4.0
เก็บไว้กับเธอ (The Last Song),SCRUBB,"['thai indie pop', 'thai indie rock', 'thai pop']",https://p.scdn.co/mp3-preview/13cc06f5ba7c6c75100f3b35b486572064c1fb28?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.599,0.688,4.0,-6.984,1.0,0.0316,0.319,0.0322,0.229,0.669,175.971,6lfcGcG1yE2Sor8j6iE8vN,spotify:track:6lfcGcG1yE2Sor8j6iE8vN,https://api.spotify.com/v1/tracks/6lfcGcG1yE2Sor8j6iE8vN,https://api.spotify.com/v1/audio-analysis/6lfcGcG1yE2Sor8j6iE8vN,261800.0,4.0
เราจะไม่แพ้,Max Jenmana,"['thai indie pop', 'thai pop']",https://p.scdn.co/mp3-preview/e764f430b31dc554b9444ece6b595033cc23c17f?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.692,0.517,10.0,-7.403,1.0,0.0289,0.361,1.37e-06,0.106,0.216,116.963,4icCcBEfjagzyEvduWRIaJ,spotify:track:4icCcBEfjagzyEvduWRIaJ,https://api.spotify.com/v1/tracks/4icCcBEfjagzyEvduWRIaJ,https://api.spotify.com/v1/audio-analysis/4icCcBEfjagzyEvduWRIaJ,257716.0,4.0
เธอเก่ง,JETSET'ER,['thai pop'],https://p.scdn.co/mp3-preview/f63e4300037d8bc82e9058809cec7ca262dbc3f6?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.376,0.417,7.0,-8.494,1.0,0.0609,0.549,0.0,0.358,0.491,175.406,5yRvsVxjmP7RORUXxiyH77,spotify:track:5yRvsVxjmP7RORUXxiyH77,https://api.spotify.com/v1/tracks/5yRvsVxjmP7RORUXxiyH77,https://api.spotify.com/v1/audio-analysis/5yRvsVxjmP7RORUXxiyH77,298460.0,4.0
